x,Адаптивный шаг,Фиксированный шаг,Точное решение,Ошибка адапт.,Ошибка фикс.
1.2887946668e+00,-1.5191378044e-01,0.0000000000e+00,-1.5191378044e-01,4.8258064211e-12,1.5191378044e-01
1.2907096668e+00,-1.5133306344e-01,0.0000000000e+00,-1.5133306345e-01,4.8552828424e-12,1.5133306345e-01
1.2926246668e+00,-1.5075456634e-01,0.0000000000e+00,-1.5075456634e-01,4.8850645751e-12,1.5075456634e-01
1.2945396668e+00,-1.5017828064e-01,0.0000000000e+00,-1.5017828065e-01,4.9140413960e-12,1.5017828065e-01
1.2964546668e+00,-1.4960419790e-01,0.0000000000e+00,-1.4960419790e-01,4.9414083936e-12,1.4960419790e-01
1.2983696668e+00,-1.4903230968e-01,0.0000000000e+00,-1.4903230969e-01,4.9691084580e-12,1.4903230969e-01
1.3002846668e+00,-1.4846260761e-01,0.0000000000e+00,-1.4846260762e-01,4.9972526117e-12,1.4846260762e-01
1.3021996668e+00,-1.4789508333e-01,0.0000000000e+00,-1.4789508333e-01,5.0250914541e-12,1.4789508333e-01
1.3041146668e+00,-1.4732972851e-01,0.0000000000e+00,-1.4732972851e-01,5.0535131635e-12,1.4732972851e-01
1.3060296668e+00,-1.4676653485e-01,0.0000000000e+00,-1.4676653485e-01,5.0812964947e-12,1.4676653485e-01
1.3079446668e+00,-1.4620549410e-01,0.0000000000e+00,-1.4620549411e-01,5.1080806251e-12,1.4620549411e-01
1.3098596668e+00,-1.4564659803e-01,0.0000000000e+00,-1.4564659803e-01,5.1342263774e-12,1.4564659803e-01
1.3117746668e+00,-1.4508983843e-01,0.0000000000e+00,-1.4508983844e-01,5.1607051965e-12,1.4508983844e-01
1.3136896668e+00,-1.4453520715e-01,0.0000000000e+00,-1.4453520715e-01,5.1866289041e-12,1.4453520715e-01
1.3156046668e+00,-1.4398269604e-01,0.0000000000e+00,-1.4398269604e-01,5.2110538107e-12,1.4398269604e-01
1.3175196668e+00,-1.4343229700e-01,0.0000000000e+00,-1.4343229700e-01,5.2345905388e-12,1.4343229700e-01
1.3194346668e+00,-1.4288400196e-01,0.0000000000e+00,-1.4288400196e-01,5.2591542232e-12,1.4288400196e-01
1.3213496668e+00,-1.4233780287e-01,0.0000000000e+00,-1.4233780287e-01,5.2836623965e-12,1.4233780287e-01
1.3232646668e+00,-1.4179369172e-01,0.0000000000e+00,-1.4179369173e-01,5.3070048356e-12,1.4179369173e-01
1.3251796668e+00,-1.4125166053e-01,0.0000000000e+00,-1.4125166054e-01,5.3300697189e-12,1.4125166054e-01
1.3270946668e+00,-1.4071170136e-01,0.0000000000e+00,-1.4071170136e-01,5.3537452249e-12,1.4071170136e-01
1.3290096668e+00,-1.4017380627e-01,0.0000000000e+00,-1.4017380627e-01,5.3769488861e-12,1.4017380627e-01
1.3309246668e+00,-1.3963796738e-01,0.0000000000e+00,-1.3963796738e-01,5.4008464367e-12,1.3963796738e-01
1.3328396668e+00,-1.3910417682e-01,0.0000000000e+00,-1.3910417683e-01,5.4241888758e-12,1.3910417683e-01
1.3347546668e+00,-1.3857242678e-01,0.0000000000e+00,-1.3857242678e-01,5.4471982480e-12,1.3857242678e-01
1.3366696668e+00,-1.3804270944e-01,0.0000000000e+00,-1.3804270944e-01,5.4704574204e-12,1.3804270944e-01
1.3385846668e+00,-1.3751501704e-01,0.0000000000e+00,-1.3751501704e-01,5.4931059701e-12,1.3751501704e-01
1.3404996668e+00,-1.3698934183e-01,0.0000000000e+00,-1.3698934184e-01,5.5144500077e-12,1.3698934184e-01
1.3424146668e+00,-1.3646567611e-01,0.0000000000e+00,-1.3646567612e-01,5.5365712015e-12,1.3646567612e-01
1.3443296668e+00,-1.3594401220e-01,0.0000000000e+00,-1.3594401220e-01,5.5570825719e-12,1.3594401220e-01
1.3462446668e+00,-1.3542434243e-01,0.0000000000e+00,-1.3542434244e-01,5.5788429432e-12,1.3542434244e-01
1.3481596668e+00,-1.3490665920e-01,0.0000000000e+00,-1.3490665920e-01,5.5989379799e-12,1.3490665920e-01
1.3500746668e+00,-1.3439095490e-01,0.0000000000e+00,-1.3439095490e-01,5.6188664832e-12,1.3439095490e-01
1.3519896668e+00,-1.3387722197e-01,0.0000000000e+00,-1.3387722197e-01,5.6400994985e-12,1.3387722197e-01
1.3539046668e+00,-1.3336545287e-01,0.0000000000e+00,-1.3336545288e-01,5.6612214916e-12,1.3336545288e-01
1.3558196668e+00,-1.3285564010e-01,0.0000000000e+00,-1.3285564011e-01,5.6819826622e-12,1.3285564011e-01
1.3577346668e+00,-1.3234777618e-01,0.0000000000e+00,-1.3234777618e-01,5.7010507426e-12,1.3234777618e-01
1.3596496668e+00,-1.3184185366e-01,0.0000000000e+00,-1.3184185366e-01,5.7212568016e-12,1.3184185366e-01
1.3615646668e+00,-1.3133786511e-01,0.0000000000e+00,-1.3133786512e-01,5.7413518384e-12,1.3133786512e-01
1.3634796668e+00,-1.3083580315e-01,0.0000000000e+00,-1.3083580316e-01,5.7605586967e-12,1.3083580316e-01
1.3653946668e+00,-1.3033566041e-01,0.0000000000e+00,-1.3033566041e-01,5.7790161545e-12,1.3033566041e-01
1.3673096668e+00,-1.2983742955e-01,0.0000000000e+00,-1.2983742956e-01,5.7979732127e-12,1.2983742956e-01
1.3692246668e+00,-1.2934110327e-01,0.0000000000e+00,-1.2934110327e-01,5.8164861816e-12,1.2934110327e-01
1.3711396668e+00,-1.2884667428e-01,0.0000000000e+00,-1.2884667428e-01,5.8355265065e-12,1.2884667428e-01
1.3730546668e+00,-1.2835413533e-01,0.0000000000e+00,-1.2835413533e-01,5.8537064085e-12,1.2835413533e-01
1.3749696668e+00,-1.2786347920e-01,0.0000000000e+00,-1.2786347920e-01,5.8720250884e-12,1.2786347920e-01
1.3768846668e+00,-1.2737469868e-01,0.0000000000e+00,-1.2737469869e-01,5.8885951670e-12,1.2737469869e-01
1.3787996668e+00,-1.2688778662e-01,0.0000000000e+00,-1.2688778663e-01,5.9058313795e-12,1.2688778663e-01
1.3807146668e+00,-1.2640273586e-01,0.0000000000e+00,-1.2640273587e-01,5.9222904358e-12,1.2640273587e-01
1.3826296668e+00,-1.2591953930e-01,0.0000000000e+00,-1.2591953930e-01,5.9401095154e-12,1.2591953930e-01
1.3845446668e+00,-1.2543818983e-01,0.0000000000e+00,-1.2543818984e-01,5.9556248821e-12,1.2543818984e-01
1.3864596668e+00,-1.2495868041e-01,0.0000000000e+00,-1.2495868042e-01,5.9720561829e-12,1.2495868042e-01
1.3883746668e+00,-1.2448100400e-01,0.0000000000e+00,-1.2448100401e-01,5.9881960501e-12,1.2448100401e-01
1.3902896668e+00,-1.2400515359e-01,0.0000000000e+00,-1.2400515360e-01,6.0038918281e-12,1.2400515360e-01
1.3922046668e+00,-1.2353112220e-01,0.0000000000e+00,-1.2353112221e-01,6.0195459728e-12,1.2353112221e-01
1.3941196668e+00,-1.2305890288e-01,0.0000000000e+00,-1.2305890289e-01,6.0354915510e-12,1.2305890289e-01
1.3960346668e+00,-1.2258848870e-01,0.0000000000e+00,-1.2258848871e-01,6.0510624289e-12,1.2258848871e-01
1.3979496668e+00,-1.2211987276e-01,0.0000000000e+00,-1.2211987277e-01,6.0669386182e-12,1.2211987277e-01
1.3998646668e+00,-1.2165304819e-01,0.0000000000e+00,-1.2165304819e-01,6.0827315407e-12,1.2165304819e-01
1.4017796668e+00,-1.2118800813e-01,0.0000000000e+00,-1.2118800814e-01,6.0976362848e-12,1.2118800814e-01
1.4036946668e+00,-1.2072474578e-01,0.0000000000e+00,-1.2072474578e-01,6.1125132733e-12,1.2072474578e-01
1.4056096668e+00,-1.2026325432e-01,0.0000000000e+00,-1.2026325433e-01,6.1269184171e-12,1.2026325433e-01
1.4075246668e+00,-1.1980352700e-01,0.0000000000e+00,-1.1980352700e-01,6.1409072272e-12,1.1980352700e-01
1.4094396668e+00,-1.1934555706e-01,0.0000000000e+00,-1.1934555707e-01,6.1558952380e-12,1.1934555707e-01
1.4113546668e+00,-1.1888933779e-01,0.0000000000e+00,-1.1888933780e-01,6.1697869036e-12,1.1888933780e-01
1.4132696668e+00,-1.1843486251e-01,0.0000000000e+00,-1.1843486251e-01,6.1837895915e-12,1.1843486251e-01
1.4151848938e+00,-1.1798207096e-01,0.0000000000e+00,-1.1798207097e-01,6.1885080394e-12,1.1798207097e-01
1.4171054032e+00,-1.1752976882e-01,0.0000000000e+00,-1.1752976883e-01,6.1653737671e-12,1.1752976883e-01
1.4190333175e+00,-1.1707746673e-01,0.0000000000e+00,-1.1707746674e-01,6.1416566277e-12,1.1707746674e-01
1.4209686941e+00,-1.1662516469e-01,0.0000000000e+00,-1.1662516469e-01,6.1176758104e-12,1.1662516469e-01
1.4229115910e+00,-1.1617286270e-01,0.0000000000e+00,-1.1617286270e-01,6.0927513035e-12,1.1617286270e-01
1.4248620668e+00,-1.1572056076e-01,0.0000000000e+00,-1.1572056077e-01,6.0690757975e-12,1.1572056077e-01
1.4268201809e+00,-1.1526825888e-01,0.0000000000e+00,-1.1526825888e-01,6.0440402683e-12,1.1526825888e-01
1.4287859933e+00,-1.1481595704e-01,0.0000000000e+00,-1.1481595705e-01,6.0211141628e-12,1.1481595705e-01
1.4307595649e+00,-1.1436365526e-01,0.0000000000e+00,-1.1436365527e-01,5.9969390565e-12,1.1436365527e-01
1.4327409571e+00,-1.1391135354e-01,0.0000000000e+00,-1.1391135355e-01,5.9724031276e-12,1.1391135355e-01
1.4347302321e+00,-1.1345905187e-01,0.0000000000e+00,-1.1345905187e-01,5.9486165993e-12,1.1345905187e-01
1.4367274529e+00,-1.1300675025e-01,0.0000000000e+00,-1.1300675026e-01,5.9257876384e-12,1.1300675026e-01
1.4387326833e+00,-1.1255444869e-01,0.0000000000e+00,-1.1255444870e-01,5.9018900878e-12,1.1255444870e-01
1.4407459877e+00,-1.1210214718e-01,0.0000000000e+00,-1.1210214719e-01,5.8787974488e-12,1.1210214719e-01
1.4427674314e+00,-1.1164984573e-01,0.0000000000e+00,-1.1164984574e-01,5.8551080651e-12,1.1164984574e-01
1.4447970806e+00,-1.1119754434e-01,0.0000000000e+00,-1.1119754435e-01,5.8319044038e-12,1.1119754435e-01
1.4468350020e+00,-1.1074524300e-01,0.0000000000e+00,-1.1074524301e-01,5.8072574527e-12,1.1074524301e-01
1.4488812634e+00,-1.1029294173e-01,0.0000000000e+00,-1.1029294173e-01,5.7832488798e-12,1.1029294173e-01
1.4509359334e+00,-1.0984064050e-01,0.0000000000e+00,-1.0984064051e-01,5.7605864523e-12,1.0984064051e-01
1.4529990813e+00,-1.0938833934e-01,0.0000000000e+00,-1.0938833935e-01,5.7372023798e-12,1.0938833935e-01
1.4550707773e+00,-1.0893603824e-01,0.0000000000e+00,-1.0893603824e-01,5.7118754171e-12,1.0893603824e-01
1.4571510927e+00,-1.0848373719e-01,0.0000000000e+00,-1.0848373720e-01,5.6886301225e-12,1.0848373720e-01
1.4592400994e+00,-1.0803143620e-01,0.0000000000e+00,-1.0803143621e-01,5.6657734060e-12,1.0803143621e-01
1.4613378703e+00,-1.0757913528e-01,0.0000000000e+00,-1.0757913529e-01,5.6432913897e-12,1.0757913529e-01
1.4634444793e+00,-1.0712683441e-01,0.0000000000e+00,-1.0712683442e-01,5.6203930399e-12,1.0712683442e-01
1.4655600012e+00,-1.0667453361e-01,0.0000000000e+00,-1.0667453362e-01,5.5965648782e-12,1.0667453362e-01
1.4676845118e+00,-1.0622223287e-01,0.0000000000e+00,-1.0622223288e-01,5.5713073044e-12,1.0622223288e-01
1.4698180876e+00,-1.0576993219e-01,0.0000000000e+00,-1.0576993220e-01,5.5470489313e-12,1.0576993220e-01
1.4719608065e+00,-1.0531763157e-01,0.0000000000e+00,-1.0531763158e-01,5.5243309927e-12,1.0531763158e-01
1.4741127471e+00,-1.0486533102e-01,0.0000000000e+00,-1.0486533103e-01,5.5010163091e-12,1.0486533103e-01
1.4762739892e+00,-1.0441303053e-01,0.0000000000e+00,-1.0441303054e-01,5.4780208147e-12,1.0441303054e-01
1.4784446134e+00,-1.0396073011e-01,0.0000000000e+00,-1.0396073011e-01,5.4545951089e-12,1.0396073011e-01
1.4806247016e+00,-1.0350842975e-01,0.0000000000e+00,-1.0350842975e-01,5.4309057251e-12,1.0350842975e-01
1.4828143368e+00,-1.0305612945e-01,0.0000000000e+00,-1.0305612946e-01,5.4069526634e-12,1.0305612946e-01
1.4850136028e+00,-1.0260382922e-01,0.0000000000e+00,-1.0260382923e-01,5.3837490022e-12,1.0260382923e-01
1.4872225848e+00,-1.0215152906e-01,0.0000000000e+00,-1.0215152907e-01,5.3605869743e-12,1.0215152907e-01
1.4894413689e+00,-1.0169922897e-01,0.0000000000e+00,-1.0169922897e-01,5.3374249465e-12,1.0169922897e-01
1.4916700427e+00,-1.0124692894e-01,0.0000000000e+00,-1.0124692895e-01,5.3143461853e-12,1.0124692895e-01
1.4939086946e+00,-1.0079462899e-01,0.0000000000e+00,-1.0079462899e-01,5.2897686231e-12,1.0079462899e-01
1.4961574143e+00,-1.0034232910e-01,0.0000000000e+00,-1.0034232910e-01,5.2660931171e-12,1.0034232910e-01
1.4984162929e+00,-9.9890029279e-02,0.0000000000e+00,-9.9890029284e-02,5.2429033337e-12,9.9890029284e-02
1.5006854226e+00,-9.9437729531e-02,0.0000000000e+00,-9.9437729536e-02,5.2182841381e-12,9.9437729536e-02
1.5029648967e+00,-9.8985429854e-02,0.0000000000e+00,-9.8985429859e-02,5.1954274216e-12,9.8985429859e-02
1.5052548101e+00,-9.8533130248e-02,0.0000000000e+00,-9.8533130254e-02,5.1721682492e-12,9.8533130254e-02
1.5075552588e+00,-9.8080830716e-02,0.0000000000e+00,-9.8080830721e-02,5.1472992535e-12,9.8080830721e-02
1.5098663402e+00,-9.7628531256e-02,0.0000000000e+00,-9.7628531261e-02,5.1223608688e-12,9.7628531261e-02
1.5121881530e+00,-9.7176231870e-02,0.0000000000e+00,-9.7176231875e-02,5.0986992406e-12,9.7176231875e-02
1.5145207974e+00,-9.6723932558e-02,0.0000000000e+00,-9.6723932563e-02,5.0736498336e-12,9.6723932563e-02
1.5168643749e+00,-9.6271633322e-02,0.0000000000e+00,-9.6271633327e-02,5.0490861492e-12,9.6271633327e-02
1.5192189885e+00,-9.5819334161e-02,0.0000000000e+00,-9.5819334166e-02,5.0250914541e-12,9.5819334166e-02
1.5215847425e+00,-9.5367035077e-02,0.0000000000e+00,-9.5367035082e-02,5.0017628928e-12,9.5367035082e-02
1.5239617430e+00,-9.4914736070e-02,0.0000000000e+00,-9.4914736075e-02,4.9788367873e-12,9.4914736075e-02
1.5263500973e+00,-9.4462437141e-02,0.0000000000e+00,-9.4462437146e-02,4.9555082260e-12,9.4462437146e-02
1.5287499144e+00,-9.4010138291e-02,0.0000000000e+00,-9.4010138296e-02,4.9313053641e-12,9.4010138296e-02
1.5311613050e+00,-9.3557839521e-02,0.0000000000e+00,-9.3557839526e-02,4.9072412800e-12,9.3557839526e-02
1.5335843811e+00,-9.3105540830e-02,0.0000000000e+00,-9.3105540835e-02,4.8827747401e-12,9.3105540835e-02
1.5360192565e+00,-9.2653242221e-02,0.0000000000e+00,-9.2653242226e-02,4.8583498335e-12,9.2653242226e-02
1.5384660468e+00,-9.2200943694e-02,0.0000000000e+00,-9.2200943699e-02,4.8342579939e-12,9.2200943699e-02
1.5409248692e+00,-9.1748645249e-02,0.0000000000e+00,-9.1748645254e-02,4.8109710660e-12,9.1748645254e-02
1.5433958424e+00,-9.1296346888e-02,0.0000000000e+00,-9.1296346893e-02,4.7870318820e-12,9.1296346893e-02
1.5458790873e+00,-9.0844048611e-02,0.0000000000e+00,-9.0844048616e-02,4.7635090317e-12,9.0844048616e-02
1.5483747263e+00,-9.0391750420e-02,0.0000000000e+00,-9.0391750424e-02,4.7383763579e-12,9.0391750424e-02
1.5508828838e+00,-8.9939452314e-02,0.0000000000e+00,-8.9939452319e-02,4.7157278082e-12,8.9939452319e-02
1.5534036860e+00,-8.9487154295e-02,0.0000000000e+00,-8.9487154300e-02,4.6917747465e-12,8.9487154300e-02
1.5559372609e+00,-8.9034856364e-02,0.0000000000e+00,-8.9034856369e-02,4.6688347632e-12,8.9034856369e-02
1.5584837388e+00,-8.8582558522e-02,0.0000000000e+00,-8.8582558527e-02,4.6456172242e-12,8.8582558527e-02
1.5610432517e+00,-8.8130260769e-02,0.0000000000e+00,-8.8130260774e-02,4.6216502847e-12,8.8130260774e-02
1.5636159338e+00,-8.7677963107e-02,0.0000000000e+00,-8.7677963111e-02,4.5973086449e-12,8.7677963111e-02
1.5662019212e+00,-8.7225665536e-02,0.0000000000e+00,-8.7225665541e-02,4.5724951603e-12,8.7225665541e-02
1.5688013523e+00,-8.6773368057e-02,0.0000000000e+00,-8.6773368062e-02,4.5484588318e-12,8.6773368062e-02
1.5714143675e+00,-8.6321070672e-02,0.0000000000e+00,-8.6321070677e-02,4.5231179913e-12,8.6321070677e-02
1.5740411098e+00,-8.5868773381e-02,0.0000000000e+00,-8.5868773386e-02,4.4992204407e-12,8.5868773386e-02
1.5766817239e+00,-8.5416476186e-02,0.0000000000e+00,-8.5416476190e-02,4.4754477901e-12,8.5416476190e-02
1.5793363572e+00,-8.4964179087e-02,0.0000000000e+00,-8.4964179091e-02,4.4522024956e-12,8.4964179091e-02
1.5820051593e+00,-8.4511882085e-02,0.0000000000e+00,-8.4511882089e-02,4.4287767897e-12,8.4511882089e-02
1.5846882824e+00,-8.4059585182e-02,0.0000000000e+00,-8.4059585186e-02,4.4051290393e-12,8.4059585186e-02
1.5873858808e+00,-8.3607288378e-02,0.0000000000e+00,-8.3607288382e-02,4.3819253781e-12,8.3607288382e-02
1.5900981117e+00,-8.3154991674e-02,0.0000000000e+00,-8.3154991678e-02,4.3581110942e-12,8.3154991678e-02
1.5928251347e+00,-8.2702695072e-02,0.0000000000e+00,-8.2702695077e-02,4.3341302769e-12,8.2702695077e-02
1.5955671120e+00,-8.2250398573e-02,0.0000000000e+00,-8.2250398578e-02,4.3120229609e-12,8.2250398578e-02
1.5983242085e+00,-8.1798102178e-02,0.0000000000e+00,-8.1798102182e-02,4.2888192997e-12,8.1798102182e-02
1.6010965918e+00,-8.1345805888e-02,0.0000000000e+00,-8.1345805892e-02,4.2637421371e-12,8.1345805892e-02
1.6038844324e+00,-8.0893509704e-02,0.0000000000e+00,-8.0893509708e-02,4.2385817078e-12,8.0893509708e-02
1.6066879037e+00,-8.0441213627e-02,0.0000000000e+00,-8.0441213632e-02,4.2143372125e-12,8.0441213632e-02
1.6095071818e+00,-7.9988917659e-02,0.0000000000e+00,-7.9988917664e-02,4.1901343506e-12,7.9988917664e-02
1.6123424462e+00,-7.9536621801e-02,0.0000000000e+00,-7.9536621806e-02,4.1667502781e-12,7.9536621806e-02
1.6151938789e+00,-7.9084326054e-02,0.0000000000e+00,-7.9084326059e-02,4.1433800835e-12,7.9084326059e-02
1.6180616657e+00,-7.8632030420e-02,0.0000000000e+00,-7.8632030424e-02,4.1194686551e-12,7.8632030424e-02
1.6209459950e+00,-7.8179734899e-02,0.0000000000e+00,-7.8179734903e-02,4.0953906932e-12,7.8179734903e-02
1.6238470589e+00,-7.7727439493e-02,0.0000000000e+00,-7.7727439497e-02,4.0712710980e-12,7.7727439497e-02
1.6267650527e+00,-7.7275144203e-02,0.0000000000e+00,-7.7275144207e-02,4.0481368258e-12,7.7275144207e-02
1.6297001751e+00,-7.6822849031e-02,0.0000000000e+00,-7.6822849035e-02,4.0246417310e-12,7.6822849035e-02
1.6326526284e+00,-7.6370553978e-02,0.0000000000e+00,-7.6370553982e-02,4.0013964364e-12,7.6370553982e-02
1.6356226184e+00,-7.5918259046e-02,0.0000000000e+00,-7.5918259050e-02,3.9770270410e-12,7.5918259050e-02
1.6386103549e+00,-7.5465964235e-02,0.0000000000e+00,-7.5465964239e-02,3.9527825457e-12,7.5465964239e-02
1.6416160510e+00,-7.5013669548e-02,0.0000000000e+00,-7.5013669552e-02,3.9287323395e-12,7.5013669552e-02
1.6446399240e+00,-7.4561374986e-02,0.0000000000e+00,-7.4561374990e-02,3.9059450119e-12,7.4561374990e-02
1.6476821951e+00,-7.4109080550e-02,0.0000000000e+00,-7.4109080554e-02,3.8826858395e-12,7.4109080554e-02
1.6507430895e+00,-7.3656786243e-02,0.0000000000e+00,-7.3656786247e-02,3.8587050222e-12,7.3656786247e-02
1.6538228367e+00,-7.3204492064e-02,0.0000000000e+00,-7.3204492068e-02,3.8359454502e-12,7.3204492068e-02
1.6569216703e+00,-7.2752198017e-02,0.0000000000e+00,-7.2752198021e-02,3.8123393331e-12,7.2752198021e-02
1.6600398284e+00,-7.2299904103e-02,0.0000000000e+00,-7.2299904107e-02,3.7879699377e-12,7.2299904107e-02
1.6631775534e+00,-7.1847610323e-02,0.0000000000e+00,-7.1847610327e-02,3.7644193318e-12,7.1847610327e-02
1.6663350925e+00,-7.1395316679e-02,0.0000000000e+00,-7.1395316683e-02,3.7405356590e-12,7.1395316683e-02
1.6695126976e+00,-7.0943023174e-02,0.0000000000e+00,-7.0943023177e-02,3.7163189193e-12,7.0943023177e-02
1.6727106252e+00,-7.0490729807e-02,0.0000000000e+00,-7.0490729811e-02,3.6923658575e-12,7.0490729811e-02
1.6759291371e+00,-7.0038436583e-02,0.0000000000e+00,-7.0038436586e-02,3.6687181071e-12,7.0038436586e-02
1.6791684998e+00,-6.9586143501e-02,0.0000000000e+00,-6.9586143505e-02,3.6443209561e-12,6.9586143505e-02
1.6824289854e+00,-6.9133850565e-02,0.0000000000e+00,-6.9133850568e-02,3.6203540166e-12,6.9133850568e-02
1.6857108710e+00,-6.8681557775e-02,0.0000000000e+00,-6.8681557779e-02,3.5963038103e-12,6.8681557779e-02
1.6890144396e+00,-6.8229265135e-02,0.0000000000e+00,-6.8229265138e-02,3.5724478931e-12,6.8229265138e-02
1.6923399794e+00,-6.7776972645e-02,0.0000000000e+00,-6.7776972649e-02,3.5491332095e-12,6.7776972649e-02
1.6956877846e+00,-6.7324680309e-02,0.0000000000e+00,-6.7324680312e-02,3.5250552477e-12,6.7324680312e-02
1.6990581555e+00,-6.6872388127e-02,0.0000000000e+00,-6.6872388131e-02,3.5016156641e-12,6.6872388131e-02
1.7024513983e+00,-6.6420096103e-02,0.0000000000e+00,-6.6420096107e-02,3.4772740243e-12,6.6420096107e-02
1.7058678255e+00,-6.5967804238e-02,0.0000000000e+00,-6.5967804242e-02,3.4534874960e-12,6.5967804242e-02
1.7093077561e+00,-6.5515512535e-02,0.0000000000e+00,-6.5515512538e-02,3.4310054797e-12,6.5515512538e-02
1.7127715158e+00,-6.5063220995e-02,0.0000000000e+00,-6.5063220998e-02,3.4075381405e-12,6.5063220998e-02
1.7162594369e+00,-6.4610929621e-02,0.0000000000e+00,-6.4610929625e-02,3.3846953018e-12,6.4610929625e-02
1.7197718589e+00,-6.4158638416e-02,0.0000000000e+00,-6.4158638419e-02,3.3596458948e-12,6.4158638419e-02
1.7233091285e+00,-6.3706347381e-02,0.0000000000e+00,-6.3706347384e-02,3.3360675333e-12,6.3706347384e-02
1.7268715996e+00,-6.3254056520e-02,0.0000000000e+00,-6.3254056523e-02,3.3116287490e-12,6.3254056523e-02
1.7304596340e+00,-6.2801765834e-02,0.0000000000e+00,-6.2801765837e-02,3.2878699763e-12,6.2801765837e-02
1.7340736012e+00,-6.2349475326e-02,0.0000000000e+00,-6.2349475329e-02,3.2633756808e-12,6.2349475329e-02
1.7377138787e+00,-6.1897184999e-02,0.0000000000e+00,-6.1897185002e-02,3.2396238470e-12,6.1897185002e-02
1.7413808525e+00,-6.1444894856e-02,0.0000000000e+00,-6.1444894859e-02,3.2162328356e-12,6.1444894859e-02
1.7450749169e+00,-6.0992604898e-02,0.0000000000e+00,-6.0992604901e-02,3.1919883403e-12,6.0992604901e-02
1.7487964753e+00,-6.0540315130e-02,0.0000000000e+00,-6.0540315133e-02,3.1677854784e-12,6.0540315133e-02
1.7525459399e+00,-6.0088025553e-02,0.0000000000e+00,-6.0088025556e-02,3.1435964942e-12,6.0088025556e-02
1.7563237325e+00,-5.9635736171e-02,0.0000000000e+00,-5.9635736174e-02,3.1190328098e-12,5.9635736174e-02
1.7601302842e+00,-5.9183446986e-02,0.0000000000e+00,-5.9183446990e-02,3.0953295482e-12,5.9183446990e-02
1.7639660364e+00,-5.8731158003e-02,0.0000000000e+00,-5.8731158006e-02,3.0718136368e-12,5.8731158006e-02
1.7678314404e+00,-5.8278869223e-02,0.0000000000e+00,-5.8278869226e-02,3.0485752811e-12,5.8278869226e-02
1.7717269583e+00,-5.7826580649e-02,0.0000000000e+00,-5.7826580652e-02,3.0254618255e-12,5.7826580652e-02
1.7756530630e+00,-5.7374292286e-02,0.0000000000e+00,-5.7374292289e-02,3.0013283525e-12,5.7374292289e-02
1.7796102386e+00,-5.6922004137e-02,0.0000000000e+00,-5.6922004140e-02,2.9776320298e-12,5.6922004140e-02
1.7835989807e+00,-5.6469716204e-02,0.0000000000e+00,-5.6469716207e-02,2.9537761126e-12,5.6469716207e-02
1.7876197971e+00,-5.6017428492e-02,0.0000000000e+00,-5.6017428495e-02,2.9299132565e-12,5.6017428495e-02
1.7916732076e+00,-5.5565141003e-02,0.0000000000e+00,-5.5565141006e-02,2.9061059115e-12,5.5565141006e-02
1.7957597451e+00,-5.5112853742e-02,0.0000000000e+00,-5.5112853745e-02,2.8828467391e-12,5.5112853745e-02
1.7998799555e+00,-5.4660566713e-02,0.0000000000e+00,-5.4660566716e-02,2.8599414503e-12,5.4660566716e-02
1.8040343983e+00,-5.4208279919e-02,0.0000000000e+00,-5.4208279922e-02,2.8363561499e-12,5.4208279922e-02
1.8082236471e+00,-5.3755993364e-02,0.0000000000e+00,-5.3755993367e-02,2.8129928942e-12,5.3755993367e-02
1.8124482900e+00,-5.3303707052e-02,0.0000000000e+00,-5.3303707055e-02,2.7890745269e-12,5.3303707055e-02
1.8167089302e+00,-5.2851420987e-02,0.0000000000e+00,-5.2851420990e-02,2.7655724932e-12,5.2851420990e-02
1.8210061863e+00,-5.2399135174e-02,0.0000000000e+00,-5.2399135177e-02,2.7419316817e-12,5.2399135177e-02
1.8253406932e+00,-5.1946849617e-02,0.0000000000e+00,-5.1946849620e-02,2.7179786199e-12,5.1946849620e-02
1.8297131023e+00,-5.1494564321e-02,0.0000000000e+00,-5.1494564323e-02,2.6937133080e-12,5.1494564323e-02
1.8341240823e+00,-5.1042279289e-02,0.0000000000e+00,-5.1042279292e-02,2.6700031075e-12,5.1042279292e-02
1.8385743197e+00,-5.0589994527e-02,0.0000000000e+00,-5.0589994530e-02,2.6458002456e-12,5.0589994530e-02
1.8430645196e+00,-5.0137710040e-02,0.0000000000e+00,-5.0137710042e-02,2.6223190286e-12,5.0137710042e-02
1.8475954061e+00,-4.9685425832e-02,0.0000000000e+00,-4.9685425834e-02,2.5990529173e-12,4.9685425834e-02
1.8521677234e+00,-4.9233141909e-02,0.0000000000e+00,-4.9233141911e-02,2.5745169885e-12,4.9233141911e-02
1.8567822360e+00,-4.8780858275e-02,0.0000000000e+00,-4.8780858278e-02,2.5503765766e-12,4.8780858278e-02
1.8614397301e+00,-4.8328574937e-02,0.0000000000e+00,-4.8328574940e-02,2.5266386205e-12,4.8328574940e-02
1.8661410137e+00,-4.7876291900e-02,0.0000000000e+00,-4.7876291903e-02,2.5024773920e-12,4.7876291903e-02
1.8708869182e+00,-4.7424009170e-02,0.0000000000e+00,-4.7424009172e-02,2.4790933195e-12,4.7424009172e-02
1.8756782986e+00,-4.6971726752e-02,0.0000000000e+00,-4.6971726754e-02,2.4558133305e-12,4.6971726754e-02
1.8805160349e+00,-4.6519444652e-02,0.0000000000e+00,-4.6519444655e-02,2.4319851688e-12,4.6519444655e-02
