t,x(t),dx/dt
4.9519999947e+02,3.3429598385e+02,-1.1374923723e+00
4.9529999947e+02,3.3418223659e+02,-1.1374528977e+00
4.9539999947e+02,3.3406849327e+02,-1.1374134208e+00
4.9549999947e+02,3.3395475391e+02,-1.1373739416e+00
4.9559999947e+02,3.3384101849e+02,-1.1373344601e+00
4.9569999946e+02,3.3372728701e+02,-1.1372949762e+00
4.9579999946e+02,3.3361355949e+02,-1.1372554900e+00
4.9589999946e+02,3.3349983592e+02,-1.1372160015e+00
4.9599999946e+02,3.3338611629e+02,-1.1371765107e+00
4.9609999946e+02,3.3327240061e+02,-1.1371370175e+00
4.9619999946e+02,3.3315868889e+02,-1.1370975221e+00
4.9629999946e+02,3.3304498111e+02,-1.1370580243e+00
4.9639999946e+02,3.3293127728e+02,-1.1370185241e+00
4.9649999946e+02,3.3281757741e+02,-1.1369790217e+00
4.9659999946e+02,3.3270388148e+02,-1.1369395169e+00
4.9669999946e+02,3.3259018950e+02,-1.1369000098e+00
4.9679999946e+02,3.3247650148e+02,-1.1368605004e+00
4.9689999946e+02,3.3236281740e+02,-1.1368209886e+00
4.9699999946e+02,3.3224913728e+02,-1.1367814745e+00
4.9709999946e+02,3.3213546111e+02,-1.1367419581e+00
4.9719999946e+02,3.3202178889e+02,-1.1367024393e+00
4.9729999946e+02,3.3190812062e+02,-1.1366629183e+00
4.9739999946e+02,3.3179445630e+02,-1.1366233949e+00
4.9749999946e+02,3.3168079594e+02,-1.1365838691e+00
4.9759999946e+02,3.3156713953e+02,-1.1365443411e+00
4.9769999946e+02,3.3145348707e+02,-1.1365048107e+00
4.9779999946e+02,3.3133983857e+02,-1.1364652779e+00
4.9789999946e+02,3.3122619402e+02,-1.1364257429e+00
4.9799999946e+02,3.3111255342e+02,-1.1363862055e+00
4.9809999946e+02,3.3099891678e+02,-1.1363466658e+00
4.9819999946e+02,3.3088528409e+02,-1.1363071237e+00
4.9829999946e+02,3.3077165535e+02,-1.1362675793e+00
4.9839999946e+02,3.3065803057e+02,-1.1362280326e+00
4.9849999946e+02,3.3054440974e+02,-1.1361884835e+00
4.9859999946e+02,3.3043079287e+02,-1.1361489321e+00
4.9869999946e+02,3.3031717996e+02,-1.1361093784e+00
4.9879999946e+02,3.3020357100e+02,-1.1360698223e+00
4.9889999946e+02,3.3008996599e+02,-1.1360302639e+00
4.9899999946e+02,3.2997636495e+02,-1.1359907032e+00
4.9909999946e+02,3.2986276785e+02,-1.1359511401e+00
4.9919999946e+02,3.2974917472e+02,-1.1359115747e+00
4.9929999946e+02,3.2963558554e+02,-1.1358720069e+00
4.9939999946e+02,3.2952200032e+02,-1.1358324368e+00
4.9949999946e+02,3.2940841905e+02,-1.1357928644e+00
4.9959999946e+02,3.2929484174e+02,-1.1357532896e+00
4.9969999945e+02,3.2918126839e+02,-1.1357137125e+00
4.9979999945e+02,3.2906769900e+02,-1.1356741330e+00
4.9989999945e+02,3.2895413357e+02,-1.1356345512e+00
4.9999999945e+02,3.2884057209e+02,-1.1355949671e+00
5.0009999945e+02,3.2872701457e+02,-1.1355553806e+00
5.0019999945e+02,3.2861346101e+02,-1.1355157918e+00
5.0029999945e+02,3.2849991142e+02,-1.1354762006e+00
5.0039999945e+02,3.2838636577e+02,-1.1354366071e+00
5.0049999945e+02,3.2827282409e+02,-1.1353970113e+00
5.0059999945e+02,3.2815928637e+02,-1.1353574131e+00
5.0069999945e+02,3.2804575261e+02,-1.1353178126e+00
5.0079999945e+02,3.2793222281e+02,-1.1352782097e+00
5.0089999945e+02,3.2781869697e+02,-1.1352386044e+00
5.0099999945e+02,3.2770517509e+02,-1.1351989969e+00
5.0109999945e+02,3.2759165717e+02,-1.1351593869e+00
5.0119999945e+02,3.2747814321e+02,-1.1351197747e+00
5.0129999945e+02,3.2736463322e+02,-1.1350801601e+00
5.0139999945e+02,3.2725112718e+02,-1.1350405431e+00
5.0149999945e+02,3.2713762511e+02,-1.1350009238e+00
5.0159999945e+02,3.2702412700e+02,-1.1349613021e+00
5.0169999945e+02,3.2691063285e+02,-1.1349216781e+00
5.0179999945e+02,3.2679714266e+02,-1.1348820517e+00
5.0189999945e+02,3.2668365644e+02,-1.1348424230e+00
5.0199999945e+02,3.2657017418e+02,-1.1348027920e+00
5.0209999945e+02,3.2645669588e+02,-1.1347631586e+00
5.0219999945e+02,3.2634322154e+02,-1.1347235228e+00
5.0229999945e+02,3.2622975117e+02,-1.1346838847e+00
5.0239999945e+02,3.2611628477e+02,-1.1346442442e+00
5.0249999945e+02,3.2600282232e+02,-1.1346046014e+00
5.0259999945e+02,3.2588936385e+02,-1.1345649562e+00
5.0269999945e+02,3.2577590933e+02,-1.1345253087e+00
5.0279999945e+02,3.2566245879e+02,-1.1344856588e+00
5.0289999945e+02,3.2554901220e+02,-1.1344460066e+00
5.0299999945e+02,3.2543556958e+02,-1.1344063520e+00
5.0309999945e+02,3.2532213093e+02,-1.1343666950e+00
5.0319999945e+02,3.2520869624e+02,-1.1343270357e+00
5.0329999945e+02,3.2509526552e+02,-1.1342873741e+00
5.0339999945e+02,3.2498183877e+02,-1.1342477101e+00
5.0349999945e+02,3.2486841598e+02,-1.1342080437e+00
5.0359999944e+02,3.2475499716e+02,-1.1341683750e+00
5.0369999944e+02,3.2464158231e+02,-1.1341287039e+00
5.0379999944e+02,3.2452817142e+02,-1.1340890304e+00
5.0389999944e+02,3.2441476450e+02,-1.1340493546e+00
5.0399999944e+02,3.2430136155e+02,-1.1340096765e+00
5.0409999944e+02,3.2418796257e+02,-1.1339699959e+00
5.0419999944e+02,3.2407456755e+02,-1.1339303130e+00
5.0429999944e+02,3.2396117650e+02,-1.1338906278e+00
5.0439999944e+02,3.2384778943e+02,-1.1338509402e+00
5.0449999944e+02,3.2373440632e+02,-1.1338112502e+00
5.0459999944e+02,3.2362102718e+02,-1.1337715579e+00
5.0469999944e+02,3.2350765200e+02,-1.1337318632e+00
5.0479999944e+02,3.2339428080e+02,-1.1336921661e+00
5.0489999944e+02,3.2328091357e+02,-1.1336524667e+00
5.0499999944e+02,3.2316755031e+02,-1.1336127649e+00
5.0509999944e+02,3.2305419102e+02,-1.1335730608e+00
5.0519999944e+02,3.2294083570e+02,-1.1335333543e+00
5.0529999944e+02,3.2282748435e+02,-1.1334936454e+00
5.0539999944e+02,3.2271413697e+02,-1.1334539341e+00
5.0549999944e+02,3.2260079356e+02,-1.1334142205e+00
5.0559999944e+02,3.2248745412e+02,-1.1333745045e+00
5.0569999944e+02,3.2237411866e+02,-1.1333347862e+00
5.0579999944e+02,3.2226078717e+02,-1.1332950655e+00
5.0589999944e+02,3.2214745965e+02,-1.1332553424e+00
5.0599999944e+02,3.2203413610e+02,-1.1332156169e+00
5.0609999944e+02,3.2192081652e+02,-1.1331758891e+00
5.0619999944e+02,3.2180750092e+02,-1.1331361589e+00
5.0629999944e+02,3.2169418929e+02,-1.1330964264e+00
5.0639999944e+02,3.2158088164e+02,-1.1330566914e+00
5.0649999944e+02,3.2146757795e+02,-1.1330169541e+00
5.0659999944e+02,3.2135427825e+02,-1.1329772145e+00
5.0669999944e+02,3.2124098251e+02,-1.1329374724e+00
5.0679999944e+02,3.2112769075e+02,-1.1328977280e+00
5.0689999944e+02,3.2101440297e+02,-1.1328579812e+00
5.0699999944e+02,3.2090111915e+02,-1.1328182320e+00
5.0709999944e+02,3.2078783932e+02,-1.1327784805e+00
5.0719999944e+02,3.2067456346e+02,-1.1327387266e+00
5.0729999944e+02,3.2056129157e+02,-1.1326989703e+00
5.0739999944e+02,3.2044802366e+02,-1.1326592116e+00
5.0749999944e+02,3.2033475973e+02,-1.1326194506e+00
5.0759999943e+02,3.2022149977e+02,-1.1325796872e+00
5.0769999943e+02,3.2010824379e+02,-1.1325399214e+00
5.0779999943e+02,3.1999499179e+02,-1.1325001532e+00
5.0789999943e+02,3.1988174376e+02,-1.1324603827e+00
5.0799999943e+02,3.1976849971e+02,-1.1324206098e+00
5.0809999943e+02,3.1965525964e+02,-1.1323808345e+00
5.0819999943e+02,3.1954202355e+02,-1.1323410568e+00
5.0829999943e+02,3.1942879143e+02,-1.1323012767e+00
5.0839999943e+02,3.1931556329e+02,-1.1322614943e+00
5.0849999943e+02,3.1920233913e+02,-1.1322217095e+00
5.0859999943e+02,3.1908911895e+02,-1.1321819223e+00
5.0869999943e+02,3.1897590275e+02,-1.1321421327e+00
5.0879999943e+02,3.1886269052e+02,-1.1321023407e+00
5.0889999943e+02,3.1874948228e+02,-1.1320625464e+00
5.0899999943e+02,3.1863627801e+02,-1.1320227497e+00
5.0909999943e+02,3.1852307773e+02,-1.1319829506e+00
5.0919999943e+02,3.1840988142e+02,-1.1319431491e+00
5.0929999943e+02,3.1829668910e+02,-1.1319033452e+00
5.0939999943e+02,3.1818350076e+02,-1.1318635389e+00
5.0949999943e+02,3.1807031639e+02,-1.1318237303e+00
5.0959999943e+02,3.1795713601e+02,-1.1317839193e+00
5.0969999943e+02,3.1784395961e+02,-1.1317441058e+00
5.0979999943e+02,3.1773078719e+02,-1.1317042900e+00
5.0989999943e+02,3.1761761875e+02,-1.1316644718e+00
5.0999999943e+02,3.1750445429e+02,-1.1316246513e+00
5.1009999943e+02,3.1739129382e+02,-1.1315848283e+00
5.1019999943e+02,3.1727813733e+02,-1.1315450030e+00
5.1029999943e+02,3.1716498482e+02,-1.1315051752e+00
5.1039999943e+02,3.1705183629e+02,-1.1314653451e+00
5.1049999943e+02,3.1693869175e+02,-1.1314255126e+00
5.1059999943e+02,3.1682555119e+02,-1.1313856777e+00
5.1069999943e+02,3.1671241462e+02,-1.1313458404e+00
5.1079999943e+02,3.1659928202e+02,-1.1313060007e+00
5.1089999943e+02,3.1648615342e+02,-1.1312661586e+00
5.1099999943e+02,3.1637302879e+02,-1.1312263141e+00
5.1109999943e+02,3.1625990815e+02,-1.1311864672e+00
5.1119999943e+02,3.1614679150e+02,-1.1311466180e+00
5.1129999943e+02,3.1603367883e+02,-1.1311067663e+00
5.1139999943e+02,3.1592057014e+02,-1.1310669123e+00
5.1149999942e+02,3.1580746545e+02,-1.1310270559e+00
5.1159999942e+02,3.1569436473e+02,-1.1309871970e+00
5.1169999942e+02,3.1558126801e+02,-1.1309473358e+00
5.1179999942e+02,3.1546817527e+02,-1.1309074722e+00
5.1189999942e+02,3.1535508651e+02,-1.1308676062e+00
5.1199999942e+02,3.1524200175e+02,-1.1308277377e+00
5.1209999942e+02,3.1512892097e+02,-1.1307878669e+00
5.1219999942e+02,3.1501584417e+02,-1.1307479937e+00
5.1229999942e+02,3.1490277137e+02,-1.1307081181e+00
5.1239999942e+02,3.1478970255e+02,-1.1306682401e+00
5.1249999942e+02,3.1467663772e+02,-1.1306283597e+00
5.1259999942e+02,3.1456357688e+02,-1.1305884769e+00
5.1269999942e+02,3.1445052002e+02,-1.1305485917e+00
5.1279999942e+02,3.1433746716e+02,-1.1305087041e+00
5.1289999942e+02,3.1422441828e+02,-1.1304688141e+00
5.1299999942e+02,3.1411137340e+02,-1.1304289217e+00
5.1309999942e+02,3.1399833250e+02,-1.1303890269e+00
5.1319999942e+02,3.1388529559e+02,-1.1303491297e+00
5.1329999942e+02,3.1377226267e+02,-1.1303092300e+00
5.1339999942e+02,3.1365923374e+02,-1.1302693280e+00
5.1349999942e+02,3.1354620881e+02,-1.1302294236e+00
5.1359999942e+02,3.1343318786e+02,-1.1301895168e+00
5.1369999942e+02,3.1332017090e+02,-1.1301496076e+00
5.1379999942e+02,3.1320715794e+02,-1.1301096959e+00
5.1389999942e+02,3.1309414896e+02,-1.1300697819e+00
5.1399999942e+02,3.1298114398e+02,-1.1300298655e+00
5.1409999942e+02,3.1286814299e+02,-1.1299899466e+00
5.1419999942e+02,3.1275514599e+02,-1.1299500253e+00
5.1429999942e+02,3.1264215299e+02,-1.1299101017e+00
5.1439999942e+02,3.1252916397e+02,-1.1298701756e+00
5.1449999942e+02,3.1241617895e+02,-1.1298302471e+00
5.1459999942e+02,3.1230319792e+02,-1.1297903162e+00
5.1469999942e+02,3.1219022089e+02,-1.1297503830e+00
5.1479999942e+02,3.1207724785e+02,-1.1297104472e+00
5.1489999942e+02,3.1196427880e+02,-1.1296705091e+00
5.1499999942e+02,3.1185131375e+02,-1.1296305686e+00
5.1509999942e+02,3.1173835269e+02,-1.1295906257e+00
5.1519999942e+02,3.1162539562e+02,-1.1295506803e+00
5.1529999942e+02,3.1151244255e+02,-1.1295107326e+00
5.1539999942e+02,3.1139949347e+02,-1.1294707824e+00
5.1549999941e+02,3.1128654839e+02,-1.1294308298e+00
5.1559999941e+02,3.1117360731e+02,-1.1293908748e+00
5.1569999941e+02,3.1106067022e+02,-1.1293509174e+00
5.1579999941e+02,3.1094773712e+02,-1.1293109576e+00
5.1589999941e+02,3.1083480803e+02,-1.1292709953e+00
5.1599999941e+02,3.1072188293e+02,-1.1292310307e+00
5.1609999941e+02,3.1060896182e+02,-1.1291910636e+00
5.1619999941e+02,3.1049604471e+02,-1.1291510941e+00
5.1629999941e+02,3.1038313160e+02,-1.1291111222e+00
5.1639999941e+02,3.1027022249e+02,-1.1290711479e+00
5.1649999941e+02,3.1015731737e+02,-1.1290311711e+00
5.1659999941e+02,3.1004441625e+02,-1.1289911920e+00
5.1669999941e+02,3.0993151913e+02,-1.1289512104e+00
5.1679999941e+02,3.0981862601e+02,-1.1289112264e+00
5.1689999941e+02,3.0970573689e+02,-1.1288712400e+00
5.1699999941e+02,3.0959285176e+02,-1.1288312511e+00
5.1709999941e+02,3.0947997064e+02,-1.1287912599e+00
5.1719999941e+02,3.0936709351e+02,-1.1287512662e+00
5.1729999941e+02,3.0925422039e+02,-1.1287112701e+00
5.1739999941e+02,3.0914135126e+02,-1.1286712716e+00
5.1749999941e+02,3.0902848613e+02,-1.1286312706e+00
5.1759999941e+02,3.0891562500e+02,-1.1285912673e+00
5.1769999941e+02,3.0880276788e+02,-1.1285512615e+00
5.1779999941e+02,3.0868991475e+02,-1.1285112533e+00
5.1789999941e+02,3.0857706563e+02,-1.1284712426e+00
5.1799999941e+02,3.0846422050e+02,-1.1284312296e+00
5.1809999941e+02,3.0835137938e+02,-1.1283912141e+00
5.1819999941e+02,3.0823854226e+02,-1.1283511962e+00
5.1829999941e+02,3.0812570914e+02,-1.1283111758e+00
5.1839999941e+02,3.0801288003e+02,-1.1282711531e+00
5.1849999941e+02,3.0790005491e+02,-1.1282311279e+00
5.1859999941e+02,3.0778723380e+02,-1.1281911003e+00
5.1869999941e+02,3.0767441669e+02,-1.1281510702e+00
5.1879999941e+02,3.0756160359e+02,-1.1281110377e+00
5.1889999941e+02,3.0744879448e+02,-1.1280710028e+00
5.1899999941e+02,3.0733598939e+02,-1.1280309655e+00
5.1909999941e+02,3.0722318829e+02,-1.1279909257e+00
5.1919999941e+02,3.0711039120e+02,-1.1279508835e+00
5.1929999941e+02,3.0699759811e+02,-1.1279108389e+00
5.1939999941e+02,3.0688480903e+02,-1.1278707919e+00
5.1949999940e+02,3.0677202396e+02,-1.1278307424e+00
5.1959999940e+02,3.0665924288e+02,-1.1277906904e+00
5.1969999940e+02,3.0654646582e+02,-1.1277506361e+00
5.1979999940e+02,3.0643369276e+02,-1.1277105793e+00
5.1989999940e+02,3.0632092370e+02,-1.1276705201e+00
5.1999999940e+02,3.0620815865e+02,-1.1276304584e+00
5.2009999940e+02,3.0609539761e+02,-1.1275903943e+00
5.2019999940e+02,3.0598264058e+02,-1.1275503278e+00
5.2029999940e+02,3.0586988755e+02,-1.1275102588e+00
5.2039999940e+02,3.0575713852e+02,-1.1274701874e+00
5.2049999940e+02,3.0564439351e+02,-1.1274301136e+00
5.2059999940e+02,3.0553165250e+02,-1.1273900373e+00
5.2069999940e+02,3.0541891550e+02,-1.1273499586e+00
5.2079999940e+02,3.0530618251e+02,-1.1273098775e+00
5.2089999940e+02,3.0519345353e+02,-1.1272697939e+00
5.2099999940e+02,3.0508072855e+02,-1.1272297079e+00
5.2109999940e+02,3.0496800758e+02,-1.1271896194e+00
5.2119999940e+02,3.0485529063e+02,-1.1271495285e+00
5.2129999940e+02,3.0474257768e+02,-1.1271094352e+00
5.2139999940e+02,3.0462986874e+02,-1.1270693394e+00
5.2149999940e+02,3.0451716381e+02,-1.1270292411e+00
5.2159999940e+02,3.0440446289e+02,-1.1269891405e+00
5.2169999940e+02,3.0429176598e+02,-1.1269490374e+00
5.2179999940e+02,3.0417907308e+02,-1.1269089318e+00
5.2189999940e+02,3.0406638420e+02,-1.1268688238e+00
5.2199999940e+02,3.0395369932e+02,-1.1268287134e+00
5.2209999940e+02,3.0384101845e+02,-1.1267886005e+00
5.2219999940e+02,3.0372834160e+02,-1.1267484851e+00
5.2229999940e+02,3.0361566876e+02,-1.1267083674e+00
5.2239999940e+02,3.0350299993e+02,-1.1266682471e+00
5.2249999940e+02,3.0339033511e+02,-1.1266281245e+00
5.2259999940e+02,3.0327767430e+02,-1.1265879993e+00
5.2269999940e+02,3.0316501751e+02,-1.1265478718e+00
5.2279999940e+02,3.0305236473e+02,-1.1265077418e+00
5.2289999940e+02,3.0293971596e+02,-1.1264676093e+00
5.2299999940e+02,3.0282707121e+02,-1.1264274744e+00
5.2309999940e+02,3.0271443046e+02,-1.1263873370e+00
5.2319999940e+02,3.0260179374e+02,-1.1263471972e+00
5.2329999940e+02,3.0248916103e+02,-1.1263070550e+00
5.2339999939e+02,3.0237653233e+02,-1.1262669103e+00
5.2349999939e+02,3.0226390764e+02,-1.1262267631e+00
5.2359999939e+02,3.0215128697e+02,-1.1261866135e+00
5.2369999939e+02,3.0203867032e+02,-1.1261464614e+00
5.2379999939e+02,3.0192605768e+02,-1.1261063069e+00
5.2389999939e+02,3.0181344906e+02,-1.1260661500e+00
5.2399999939e+02,3.0170084445e+02,-1.1260259905e+00
5.2409999939e+02,3.0158824386e+02,-1.1259858287e+00
5.2419999939e+02,3.0147564729e+02,-1.1259456643e+00
5.2429999939e+02,3.0136305473e+02,-1.1259054975e+00
5.2439999939e+02,3.0125046619e+02,-1.1258653283e+00
5.2449999939e+02,3.0113788166e+02,-1.1258251566e+00
5.2459999939e+02,3.0102530116e+02,-1.1257849824e+00
5.2469999939e+02,3.0091272467e+02,-1.1257448058e+00
5.2479999939e+02,3.0080015219e+02,-1.1257046268e+00
5.2489999939e+02,3.0068758374e+02,-1.1256644452e+00
5.2499999939e+02,3.0057501931e+02,-1.1256242612e+00
5.2509999939e+02,3.0046245889e+02,-1.1255840748e+00
5.2519999939e+02,3.0034990249e+02,-1.1255438859e+00
5.2529999939e+02,3.0023735011e+02,-1.1255036945e+00
5.2539999939e+02,3.0012480175e+02,-1.1254635007e+00
5.2549999939e+02,3.0001225741e+02,-1.1254233044e+00
5.2559999939e+02,2.9989971709e+02,-1.1253831057e+00
5.2569999939e+02,2.9978718079e+02,-1.1253429045e+00
5.2579999939e+02,2.9967464851e+02,-1.1253027008e+00
5.2589999939e+02,2.9956212025e+02,-1.1252624947e+00
5.2599999939e+02,2.9944959601e+02,-1.1252222861e+00
5.2609999939e+02,2.9933707579e+02,-1.1251820750e+00
5.2619999939e+02,2.9922455960e+02,-1.1251418615e+00
5.2629999939e+02,2.9911204742e+02,-1.1251016455e+00
5.2639999939e+02,2.9899953927e+02,-1.1250614270e+00
5.2649999939e+02,2.9888703514e+02,-1.1250212061e+00
5.2659999939e+02,2.9877453503e+02,-1.1249809827e+00
5.2669999939e+02,2.9866203894e+02,-1.1249407569e+00
5.2679999939e+02,2.9854954688e+02,-1.1249005285e+00
5.2689999939e+02,2.9843705883e+02,-1.1248602978e+00
5.2699999939e+02,2.9832457482e+02,-1.1248200645e+00
5.2709999939e+02,2.9821209482e+02,-1.1247798288e+00
5.2719999939e+02,2.9809961885e+02,-1.1247395906e+00
5.2729999939e+02,2.9798714690e+02,-1.1246993499e+00
5.2739999938e+02,2.9787467898e+02,-1.1246591068e+00
5.2749999938e+02,2.9776221508e+02,-1.1246188612e+00
5.2759999938e+02,2.9764975521e+02,-1.1245786131e+00
5.2769999938e+02,2.9753729936e+02,-1.1245383625e+00
5.2779999938e+02,2.9742484754e+02,-1.1244981095e+00
5.2789999938e+02,2.9731239974e+02,-1.1244578540e+00
5.2799999938e+02,2.9719995597e+02,-1.1244175961e+00
5.2809999938e+02,2.9708751622e+02,-1.1243773356e+00
5.2819999938e+02,2.9697508050e+02,-1.1243370727e+00
5.2829999938e+02,2.9686264880e+02,-1.1242968073e+00
5.2839999938e+02,2.9675022114e+02,-1.1242565394e+00
5.2849999938e+02,2.9663779750e+02,-1.1242162691e+00
5.2859999938e+02,2.9652537788e+02,-1.1241759963e+00
5.2869999938e+02,2.9641296230e+02,-1.1241357210e+00
5.2879999938e+02,2.9630055074e+02,-1.1240954432e+00
5.2889999938e+02,2.9618814321e+02,-1.1240551630e+00
5.2899999938e+02,2.9607573971e+02,-1.1240148802e+00
5.2909999938e+02,2.9596334023e+02,-1.1239745950e+00
5.2919999938e+02,2.9585094479e+02,-1.1239343074e+00
5.2929999938e+02,2.9573855337e+02,-1.1238940172e+00
5.2939999938e+02,2.9562616598e+02,-1.1238537246e+00
5.2949999938e+02,2.9551378263e+02,-1.1238134294e+00
5.2959999938e+02,2.9540140330e+02,-1.1237731318e+00
5.2969999938e+02,2.9528902800e+02,-1.1237328317e+00
5.2979999938e+02,2.9517665673e+02,-1.1236925292e+00
5.2989999938e+02,2.9506428949e+02,-1.1236522241e+00
5.2999999938e+02,2.9495192629e+02,-1.1236119166e+00
5.3009999938e+02,2.9483956711e+02,-1.1235716066e+00
5.3019999938e+02,2.9472721197e+02,-1.1235312941e+00
5.3029999938e+02,2.9461486085e+02,-1.1234909791e+00
5.3039999938e+02,2.9450251377e+02,-1.1234506616e+00
5.3049999938e+02,2.9439017072e+02,-1.1234103416e+00
5.3059999938e+02,2.9427783170e+02,-1.1233700192e+00
5.3069999938e+02,2.9416549672e+02,-1.1233296943e+00
5.3079999938e+02,2.9405316576e+02,-1.1232893668e+00
5.3089999938e+02,2.9394083884e+02,-1.1232490369e+00
5.3099999938e+02,2.9382851596e+02,-1.1232087046e+00
5.3109999938e+02,2.9371619710e+02,-1.1231683697e+00
5.3119999938e+02,2.9360388228e+02,-1.1231280323e+00
5.3129999937e+02,2.9349157150e+02,-1.1230876924e+00
5.3139999937e+02,2.9337926474e+02,-1.1230473501e+00
5.3149999937e+02,2.9326696203e+02,-1.1230070052e+00
5.3159999937e+02,2.9315466334e+02,-1.1229666579e+00
5.3169999937e+02,2.9304236869e+02,-1.1229263081e+00
5.3179999937e+02,2.9293007808e+02,-1.1228859558e+00
5.3189999937e+02,2.9281779150e+02,-1.1228456010e+00
5.3199999937e+02,2.9270550896e+02,-1.1228052437e+00
5.3209999937e+02,2.9259323045e+02,-1.1227648839e+00
5.3219999937e+02,2.9248095598e+02,-1.1227245216e+00
5.3229999937e+02,2.9236868555e+02,-1.1226841568e+00
5.3239999937e+02,2.9225641915e+02,-1.1226437895e+00
5.3249999937e+02,2.9214415679e+02,-1.1226034198e+00
5.3259999937e+02,2.9203189847e+02,-1.1225630475e+00
5.3269999937e+02,2.9191964418e+02,-1.1225226727e+00
5.3279999937e+02,2.9180739393e+02,-1.1224822955e+00
5.3289999937e+02,2.9169514772e+02,-1.1224419157e+00
5.3299999937e+02,2.9158290555e+02,-1.1224015334e+00
5.3309999937e+02,2.9147066742e+02,-1.1223611487e+00
5.3319999937e+02,2.9135843332e+02,-1.1223207614e+00
5.3329999937e+02,2.9124620327e+02,-1.1222803717e+00
5.3339999937e+02,2.9113397725e+02,-1.1222399794e+00
5.3349999937e+02,2.9102175527e+02,-1.1221995847e+00
5.3359999937e+02,2.9090953733e+02,-1.1221591874e+00
5.3369999937e+02,2.9079732343e+02,-1.1221187876e+00
5.3379999937e+02,2.9068511357e+02,-1.1220783854e+00
5.3389999937e+02,2.9057290776e+02,-1.1220379806e+00
5.3399999937e+02,2.9046070598e+02,-1.1219975734e+00
5.3409999937e+02,2.9034850824e+02,-1.1219571636e+00
5.3419999937e+02,2.9023631454e+02,-1.1219167513e+00
5.3429999937e+02,2.9012412489e+02,-1.1218763365e+00
5.3439999937e+02,2.9001193928e+02,-1.1218359192e+00
5.3449999937e+02,2.8989975771e+02,-1.1217954995e+00
5.3459999937e+02,2.8978758018e+02,-1.1217550772e+00
5.3469999937e+02,2.8967540669e+02,-1.1217146524e+00
5.3479999937e+02,2.8956323725e+02,-1.1216742251e+00
5.3489999937e+02,2.8945107185e+02,-1.1216337952e+00
5.3499999937e+02,2.8933891049e+02,-1.1215933629e+00
5.3509999937e+02,2.8922675317e+02,-1.1215529281e+00
5.3519999937e+02,2.8911459990e+02,-1.1215124907e+00
5.3529999936e+02,2.8900245068e+02,-1.1214720509e+00
5.3539999936e+02,2.8889030549e+02,-1.1214316085e+00
5.3549999936e+02,2.8877816435e+02,-1.1213911636e+00
5.3559999936e+02,2.8866602726e+02,-1.1213507163e+00
5.3569999936e+02,2.8855389421e+02,-1.1213102664e+00
5.3579999936e+02,2.8844176521e+02,-1.1212698140e+00
5.3589999936e+02,2.8832964025e+02,-1.1212293590e+00
5.3599999936e+02,2.8821751934e+02,-1.1211889016e+00
5.3609999936e+02,2.8810540247e+02,-1.1211484417e+00
5.3619999936e+02,2.8799328965e+02,-1.1211079792e+00
5.3629999936e+02,2.8788118087e+02,-1.1210675142e+00
5.3639999936e+02,2.8776907614e+02,-1.1210270467e+00
5.3649999936e+02,2.8765697546e+02,-1.1209865767e+00
5.3659999936e+02,2.8754487883e+02,-1.1209461042e+00
