x,rho,u,P,e,t
-1.16,13,1.10905e-24,10,1.15385,0.115373
-1.12,13,6.29227e-23,10,1.15385,0.115373
-1.08,13,3.51409e-21,10,1.15385,0.115373
-1.04,13,1.7619e-19,10,1.15385,0.115373
-1,13,7.19126e-18,10,1.15385,0.115373
-0.96,13,2.31119e-16,10,1.15385,0.115373
-0.92,13,3.05361e-15,10,1.15385,0.115373
-0.88,13,3.65093e-14,10,1.15385,0.115373
-0.84,13,4.00722e-13,10,1.15385,0.115373
-0.8,13,4.05693e-12,10,1.15385,0.115373
-0.76,13,3.78716e-11,10,1.15385,0.115373
-0.72,13,3.25566e-10,10,1.15385,0.115373
-0.68,13,2.57308e-09,10,1.15385,0.115373
-0.64,13,1.86586e-08,10,1.15385,0.115373
-0.6,13,1.23843e-07,10,1.15385,0.115373
-0.56,13,7.50224e-07,9.99999,1.15385,0.115373
-0.52,13,4.13399e-06,9.99994,1.15384,0.115373
-0.48,12.9998,2.06385e-05,9.9997,1.15383,0.115373
-0.44,12.9989,9.29142e-05,9.99863,1.15378,0.115373
-0.4,12.9957,0.00037516,9.99448,1.15359,0.115373
-0.36,12.9845,0.00135026,9.98014,1.15293,0.115373
-0.32,12.9506,0.00430455,9.9368,1.15092,0.115373
-0.28,12.8617,0.0120889,9.82328,1.14564,0.115373
-0.24,12.6604,0.0298311,9.56824,1.13364,0.115373
-0.2,12.2688,0.0648359,9.07974,1.1101,0.115373
-0.16,11.6103,0.125175,8.28175,1.06997,0.115373
-0.12,10.6387,0.217673,7.16071,1.00962,0.115373
-0.08,9.35143,0.346787,5.78628,0.928139,0.115373
-0.04,7.77697,0.514655,4.2933,0.828079,0.115373
0,5.61101,0.712928,2.79977,0.748468,0.115373
0.04,4.45321,0.713019,2.66491,0.897636,0.115373
0.08,3.24891,0.692972,2.54865,1.1767,0.115373
0.12,2.44966,0.635227,2.35093,1.43954,0.115373
0.16,2.00505,0.505246,1.99138,1.48978,0.115373
0.2,1.69756,0.316419,1.55757,1.3763,0.115373
0.24,1.47793,0.148655,1.23828,1.25677,0.115373
0.28,1.36306,0.0540521,1.08209,1.1908,0.115373
0.32,1.31885,0.0163361,1.02428,1.16496,0.115373
0.36,1.30497,0.00432352,1.00638,1.15678,0.115373
0.4,1.30118,0.00102617,1.00151,1.15454,0.115373
0.44,1.30025,0.000220471,1.00032,1.154,0.115373
0.48,1.30005,4.30647e-05,1.00006,1.15388,0.115373
0.52,1.30001,7.66961e-06,1.00001,1.15385,0.115373
0.56,1.3,1.24841e-06,1,1.15385,0.115373
0.6,1.3,1.86136e-07,1,1.15385,0.115373
0.64,1.3,2.54713e-08,1,1.15385,0.115373
0.68,1.3,3.20467e-09,1,1.15385,0.115373
0.72,1.3,3.71276e-10,1,1.15385,0.115373
0.76,1.3,3.96604e-11,1,1.15385,0.115373
0.8,1.3,3.91054e-12,1,1.15385,0.115373
0.84,1.3,3.56222e-13,1,1.15385,0.115373
0.88,1.3,2.99667e-14,1,1.15385,0.115373
0.92,1.3,2.30724e-15,1,1.15385,0.115373
0.96,1.3,1.60521e-16,1,1.15385,0.115373
1,1.3,4.32561e-18,1,1.15385,0.115373
1.04,1.3,9.02628e-20,1,1.15385,0.115373
1.08,1.3,1.59485e-21,1,1.15385,0.115373
1.12,1.3,2.75726e-23,1,1.15385,0.115373
1.16,1.3,4.73494e-25,1,1.15385,0.115373
1.2,1.3,7.5486e-27,1,1.15385,0.115373
1.24,1.3,1.13685e-28,1,1.15385,0.115373
1.28,1.3,1.60137e-30,1,1.15385,0.115373
1.32,1.3,2.08381e-32,1,1.15385,0.115373
1.36,1.3,2.48289e-34,1,1.15385,0.115373
1.4,1.3,2.68075e-36,1,1.15385,0.115373
1.44,1.3,2.61412e-38,1,1.15385,0.115373
1.48,1.3,2.30877e-40,1,1.15385,0.115373
1.52,1.3,1.86007e-42,1,1.15385,0.115373
1.56,1.3,1.37716e-44,1,1.15385,0.115373
1.6,1.3,9.34216e-47,1,1.15385,0.115373
1.64,1.3,5.71899e-49,1,1.15385,0.115373
1.68,1.3,3.09719e-51,1,1.15385,0.115373
1.72,1.3,1.44861e-53,1,1.15385,0.115373
1.76,1.3,5.66556e-56,1,1.15385,0.115373
1.8,1.3,1.77743e-58,1,1.15385,0.115373
1.84,1.3,4.2221e-61,1,1.15385,0.115373
1.88,1.3,7.00518e-64,1,1.15385,0.115373
1.92,1.3,7.23735e-67,1,1.15385,0.115373
1.96,1.3,4.16382e-70,1,1.15385,0.115373
2,1.3,0,1,1.15385,0.115373
2.04,1.3,0,1,1.15385,0.115373
2.08,1.3,0,1,1.15385,0.115373
2.12,1.3,0,1,1.15385,0.115373
2.16,1.3,0,1,1.15385,0.115373
2.2,1.3,0,1,1.15385,0.115373
2.24,1.3,0,1,1.15385,0.115373
2.28,1.3,0,1,1.15385,0.115373
2.32,1.3,0,1,1.15385,0.115373
2.36,1.3,0,1,1.15385,0.115373
2.4,1.3,0,1,1.15385,0.115373
2.44,1.3,0,1,1.15385,0.115373
2.48,1.3,0,1,1.15385,0.115373
2.52,1.3,0,1,1.15385,0.115373
2.56,1.3,0,1,1.15385,0.115373
2.6,1.3,0,1,1.15385,0.115373
2.64,1.3,0,1,1.15385,0.115373
2.68,1.3,0,1,1.15385,0.115373
2.72,1.3,0,1,1.15385,0.115373
2.76,1.3,0,1,1.15385,0.115373
2.8,1.3,0,1,1.15385,0.115373
2.84,1.3,0,1,1.15385,0.115373
2.88,1.3,0,1,1.15385,0.115373
2.92,1.3,0,1,1.15385,0.115373
2.96,1.3,0,1,1.15385,0.115373
3,1.3,0,1,1.15385,0.115373
3.04,1.3,0,1,1.15385,0.115373
3.08,1.3,0,1,1.15385,0.115373
3.12,1.3,0,1,1.15385,0.115373
3.16,1.3,0,1,1.15385,0.115373
3.2,1.3,0,1,1.15385,0.115373
3.24,1.3,0,1,1.15385,0.115373
3.28,1.3,0,1,1.15385,0.115373
3.32,1.3,0,1,1.15385,0.115373
3.36,1.3,0,1,1.15385,0.115373
3.4,1.3,0,1,1.15385,0.115373
3.44,1.3,0,1,1.15385,0.115373
3.48,1.3,0,1,1.15385,0.115373
3.52,1.3,0,1,1.15385,0.115373
3.56,1.3,0,1,1.15385,0.115373
3.6,1.3,0,1,1.15385,0.115373
3.64,1.3,0,1,1.15385,0.115373
3.68,1.3,0,1,1.15385,0.115373
3.72,1.3,0,1,1.15385,0.115373
3.76,1.3,0,1,1.15385,0.115373
3.8,1.3,0,1,1.15385,0.115373
3.84,1.3,0,1,1.15385,0.115373
3.88,1.3,0,1,1.15385,0.115373
3.92,1.3,0,1,1.15385,0.115373
3.96,1.3,0,1,1.15385,0.115373
4,1.3,0,1,1.15385,0.115373
4.04,1.3,0,1,1.15385,0.115373
4.08,1.3,0,1,1.15385,0.115373
4.12,1.3,0,1,1.15385,0.115373
4.16,1.3,0,1,1.15385,0.115373
4.2,1.3,0,1,1.15385,0.115373
4.24,1.3,0,1,1.15385,0.115373
4.28,1.3,0,1,1.15385,0.115373
4.32,1.3,0,1,1.15385,0.115373
4.36,1.3,0,1,1.15385,0.115373
4.4,1.3,0,1,1.15385,0.115373
4.44,1.3,0,1,1.15385,0.115373
4.48,1.3,0,1,1.15385,0.115373
4.52,1.3,0,1,1.15385,0.115373
4.56,1.3,0,1,1.15385,0.115373
4.6,1.3,0,1,1.15385,0.115373
4.64,1.3,0,1,1.15385,0.115373
4.68,1.3,0,1,1.15385,0.115373
4.72,1.3,0,1,1.15385,0.115373
4.76,1.3,0,1,1.15385,0.115373
4.8,1.3,0,1,1.15385,0.115373
4.84,1.3,0,1,1.15385,0.115373
4.88,1.3,0,1,1.15385,0.115373
4.92,1.3,0,1,1.15385,0.115373
4.96,1.3,0,1,1.15385,0.115373
5,1.3,0,1,1.15385,0.115373
5.04,1.3,0,1,1.15385,0.115373
5.08,1.3,0,1,1.15385,0.115373
5.12,1.3,0,1,1.15385,0.115373
5.16,1.3,0,1,1.15385,0.115373
5.2,1.3,0,1,1.15385,0.115373
5.24,1.3,0,1,1.15385,0.115373
5.28,1.3,0,1,1.15385,0.115373
5.32,1.3,0,1,1.15385,0.115373
5.36,1.3,0,1,1.15385,0.115373
5.4,1.3,0,1,1.15385,0.115373
5.44,1.3,0,1,1.15385,0.115373
5.48,1.3,0,1,1.15385,0.115373
5.52,1.3,0,1,1.15385,0.115373
5.56,1.3,0,1,1.15385,0.115373
5.6,1.3,0,1,1.15385,0.115373
5.64,1.3,0,1,1.15385,0.115373
5.68,1.3,0,1,1.15385,0.115373
5.72,1.3,0,1,1.15385,0.115373
5.76,1.3,0,1,1.15385,0.115373
5.8,1.3,0,1,1.15385,0.115373
5.84,1.3,0,1,1.15385,0.115373
5.88,1.3,0,1,1.15385,0.115373
5.92,1.3,0,1,1.15385,0.115373
5.96,1.3,0,1,1.15385,0.115373
6,1.3,0,1,1.15385,0.115373
6.04,1.3,0,1,1.15385,0.115373
6.08,1.3,0,1,1.15385,0.115373
6.12,1.3,0,1,1.15385,0.115373
6.16,1.3,0,1,1.15385,0.115373
6.2,1.3,0,1,1.15385,0.115373
6.24,1.3,0,1,1.15385,0.115373
6.28,1.3,0,1,1.15385,0.115373
6.32,1.3,0,1,1.15385,0.115373
6.36,1.3,0,1,1.15385,0.115373
6.4,1.3,0,1,1.15385,0.115373
6.44,1.3,0,1,1.15385,0.115373
6.48,1.3,0,1,1.15385,0.115373
6.52,1.3,0,1,1.15385,0.115373
6.56,1.3,0,1,1.15385,0.115373
6.6,1.3,0,1,1.15385,0.115373
6.64,1.3,0,1,1.15385,0.115373
6.68,1.3,0,1,1.15385,0.115373
6.72,1.3,0,1,1.15385,0.115373
6.76,1.3,0,1,1.15385,0.115373
6.8,1.3,0,1,1.15385,0.115373
6.84,1.3,0,1,1.15385,0.115373
6.88,1.3,0,1,1.15385,0.115373
6.92,1.3,0,1,1.15385,0.115373
6.96,1.3,0,1,1.15385,0.115373
7,1.3,0,1,1.15385,0.115373
7.04,1.3,0,1,1.15385,0.115373
7.08,1.3,0,1,1.15385,0.115373
7.12,1.3,0,1,1.15385,0.115373
7.16,1.3,0,1,1.15385,0.115373
7.2,1.3,0,1,1.15385,0.115373
7.24,1.3,0,1,1.15385,0.115373
7.28,1.3,0,1,1.15385,0.115373
7.32,1.3,0,1,1.15385,0.115373
7.36,1.3,0,1,1.15385,0.115373
7.4,1.3,0,1,1.15385,0.115373
7.44,1.3,0,1,1.15385,0.115373
7.48,1.3,0,1,1.15385,0.115373
7.52,1.3,0,1,1.15385,0.115373
7.56,1.3,0,1,1.15385,0.115373
7.6,1.3,0,1,1.15385,0.115373
7.64,1.3,0,1,1.15385,0.115373
7.68,1.3,0,1,1.15385,0.115373
7.72,1.3,0,1,1.15385,0.115373
7.76,1.3,0,1,1.15385,0.115373
7.8,1.3,0,1,1.15385,0.115373
7.84,1.3,0,1,1.15385,0.115373
7.88,1.3,0,1,1.15385,0.115373
7.92,1.3,0,1,1.15385,0.115373
7.96,1.3,0,1,1.15385,0.115373
8,1.3,0,1,1.15385,0.115373
8.04,1.3,0,1,1.15385,0.115373
8.08,1.3,0,1,1.15385,0.115373
8.12,1.3,0,1,1.15385,0.115373
8.16,1.3,0,1,1.15385,0.115373
8.2,1.3,0,1,1.15385,0.115373
8.24,1.3,0,1,1.15385,0.115373
8.28,1.3,0,1,1.15385,0.115373
8.32,1.3,0,1,1.15385,0.115373
8.36,1.3,0,1,1.15385,0.115373
8.4,1.3,0,1,1.15385,0.115373
8.44,1.3,0,1,1.15385,0.115373
8.48,1.3,0,1,1.15385,0.115373
8.52,1.3,0,1,1.15385,0.115373
8.56,1.3,0,1,1.15385,0.115373
8.6,1.3,0,1,1.15385,0.115373
8.64,1.3,0,1,1.15385,0.115373
8.68,1.3,0,1,1.15385,0.115373
8.72,1.3,0,1,1.15385,0.115373
8.76,1.3,0,1,1.15385,0.115373
8.8,1.3,0,1,1.15385,0.115373
8.84,1.3,0,1,1.15385,0.115373
8.88,1.3,0,1,1.15385,0.115373
8.92,1.3,0,1,1.15385,0.115373
8.96,1.3,0,1,1.15385,0.115373
9,1.3,0,1,1.15385,0.115373
9.04,1.3,0,1,1.15385,0.115373
9.08,1.3,0,1,1.15385,0.115373
9.12,1.3,0,1,1.15385,0.115373
9.16,1.3,0,1,1.15385,0.115373
9.2,1.3,0,1,1.15385,0.115373
9.24,1.3,0,1,1.15385,0.115373
9.28,1.3,0,1,1.15385,0.115373
9.32,1.3,0,1,1.15385,0.115373
9.36,1.3,0,1,1.15385,0.115373
9.4,1.3,0,1,1.15385,0.115373
9.44,1.3,0,1,1.15385,0.115373
9.48,1.3,0,1,1.15385,0.115373
9.52,1.3,0,1,1.15385,0.115373
9.56,1.3,0,1,1.15385,0.115373
9.6,1.3,0,1,1.15385,0.115373
9.64,1.3,0,1,1.15385,0.115373
9.68,1.3,0,1,1.15385,0.115373
9.72,1.3,0,1,1.15385,0.115373
9.76,1.3,0,1,1.15385,0.115373
9.8,1.3,0,1,1.15385,0.115373
9.84,1.3,0,1,1.15385,0.115373
9.88,1.3,0,1,1.15385,0.115373
9.92,1.3,0,1,1.15385,0.115373
9.96,1.3,0,1,1.15385,0.115373
10,1.3,0,1,1.15385,0.115373
-10,13,0,10,1.15385,0.217704
-9.96,13,0,10,1.15385,0.217704
-9.92,13,0,10,1.15385,0.217704
-9.88,13,0,10,1.15385,0.217704
-9.84,13,0,10,1.15385,0.217704
-9.8,13,0,10,1.15385,0.217704
-9.76,13,0,10,1.15385,0.217704
-9.72,13,0,10,1.15385,0.217704
-9.68,13,0,10,1.15385,0.217704
-9.64,13,0,10,1.15385,0.217704
-9.6,13,0,10,1.15385,0.217704
-9.56,13,0,10,1.15385,0.217704
-9.52,13,0,10,1.15385,0.217704
-9.48,13,0,10,1.15385,0.217704
-9.44,13,0,10,1.15385,0.217704
-9.4,13,0,10,1.15385,0.217704
-9.36,13,0,10,1.15385,0.217704
-9.32,13,0,10,1.15385,0.217704
-9.28,13,0,10,1.15385,0.217704
-9.24,13,0,10,1.15385,0.217704
-9.2,13,0,10,1.15385,0.217704
-9.16,13,0,10,1.15385,0.217704
-9.12,13,0,10,1.15385,0.217704
-9.08,13,0,10,1.15385,0.217704
-9.04,13,0,10,1.15385,0.217704
-9,13,0,10,1.15385,0.217704
-8.96,13,0,10,1.15385,0.217704
-8.92,13,0,10,1.15385,0.217704
-8.88,13,0,10,1.15385,0.217704
-8.84,13,0,10,1.15385,0.217704
-8.8,13,0,10,1.15385,0.217704
-8.76,13,0,10,1.15385,0.217704
-8.72,13,0,10,1.15385,0.217704
-8.68,13,0,10,1.15385,0.217704
-8.64,13,0,10,1.15385,0.217704
-8.6,13,0,10,1.15385,0.217704
-8.56,13,0,10,1.15385,0.217704
-8.52,13,0,10,1.15385,0.217704
-8.48,13,0,10,1.15385,0.217704
-8.44,13,0,10,1.15385,0.217704
-8.4,13,0,10,1.15385,0.217704
-8.36,13,0,10,1.15385,0.217704
-8.32,13,0,10,1.15385,0.217704
-8.28,13,0,10,1.15385,0.217704
-8.24,13,0,10,1.15385,0.217704
-8.2,13,0,10,1.15385,0.217704
-8.16,13,0,10,1.15385,0.217704
-8.12,13,0,10,1.15385,0.217704
-8.08,13,0,10,1.15385,0.217704
-8.04,13,0,10,1.15385,0.217704
-8,13,0,10,1.15385,0.217704
-7.96,13,0,10,1.15385,0.217704
-7.92,13,0,10,1.15385,0.217704
-7.88,13,0,10,1.15385,0.217704
-7.84,13,0,10,1.15385,0.217704
-7.8,13,0,10,1.15385,0.217704
-7.76,13,0,10,1.15385,0.217704
-7.72,13,0,10,1.15385,0.217704
-7.68,13,0,10,1.15385,0.217704
-7.64,13,0,10,1.15385,0.217704
-7.6,13,0,10,1.15385,0.217704
-7.56,13,0,10,1.15385,0.217704
-7.52,13,0,10,1.15385,0.217704
-7.48,13,0,10,1.15385,0.217704
-7.44,13,0,10,1.15385,0.217704
-7.4,13,0,10,1.15385,0.217704
-7.36,13,0,10,1.15385,0.217704
-7.32,13,0,10,1.15385,0.217704
-7.28,13,0,10,1.15385,0.217704
-7.24,13,0,10,1.15385,0.217704
-7.2,13,0,10,1.15385,0.217704
-7.16,13,0,10,1.15385,0.217704
-7.12,13,0,10,1.15385,0.217704
-7.08,13,0,10,1.15385,0.217704
-7.04,13,0,10,1.15385,0.217704
-7,13,0,10,1.15385,0.217704
-6.96,13,0,10,1.15385,0.217704
-6.92,13,0,10,1.15385,0.217704
-6.88,13,0,10,1.15385,0.217704
-6.84,13,0,10,1.15385,0.217704
-6.8,13,0,10,1.15385,0.217704
-6.76,13,0,10,1.15385,0.217704
-6.72,13,0,10,1.15385,0.217704
-6.68,13,0,10,1.15385,0.217704
-6.64,13,0,10,1.15385,0.217704
-6.6,13,0,10,1.15385,0.217704
-6.56,13,0,10,1.15385,0.217704
-6.52,13,0,10,1.15385,0.217704
-6.48,13,0,10,1.15385,0.217704
-6.44,13,0,10,1.15385,0.217704
-6.4,13,0,10,1.15385,0.217704
-6.36,13,0,10,1.15385,0.217704
-6.32,13,0,10,1.15385,0.217704
-6.28,13,0,10,1.15385,0.217704
-6.24,13,0,10,1.15385,0.217704
-6.2,13,0,10,1.15385,0.217704
-6.16,13,0,10,1.15385,0.217704
-6.12,13,0,10,1.15385,0.217704
-6.08,13,0,10,1.15385,0.217704
-6.04,13,0,10,1.15385,0.217704
-6,13,0,10,1.15385,0.217704
-5.96,13,0,10,1.15385,0.217704
-5.92,13,0,10,1.15385,0.217704
-5.88,13,0,10,1.15385,0.217704
-5.84,13,0,10,1.15385,0.217704
-5.8,13,0,10,1.15385,0.217704
-5.76,13,0,10,1.15385,0.217704
-5.72,13,0,10,1.15385,0.217704
-5.68,13,0,10,1.15385,0.217704
-5.64,13,0,10,1.15385,0.217704
-5.6,13,0,10,1.15385,0.217704
-5.56,13,0,10,1.15385,0.217704
-5.52,13,0,10,1.15385,0.217704
-5.48,13,0,10,1.15385,0.217704
-5.44,13,0,10,1.15385,0.217704
-5.4,13,0,10,1.15385,0.217704
-5.36,13,0,10,1.15385,0.217704
-5.32,13,0,10,1.15385,0.217704
-5.28,13,0,10,1.15385,0.217704
-5.24,13,0,10,1.15385,0.217704
-5.2,13,0,10,1.15385,0.217704
-5.16,13,0,10,1.15385,0.217704
-5.12,13,0,10,1.15385,0.217704
-5.08,13,0,10,1.15385,0.217704
-5.04,13,0,10,1.15385,0.217704
-5,13,0,10,1.15385,0.217704
-4.96,13,0,10,1.15385,0.217704
-4.92,13,0,10,1.15385,0.217704
-4.88,13,0,10,1.15385,0.217704
-4.84,13,0,10,1.15385,0.217704
-4.8,13,0,10,1.15385,0.217704
-4.76,13,0,10,1.15385,0.217704
-4.72,13,0,10,1.15385,0.217704
-4.68,13,0,10,1.15385,0.217704
-4.64,13,0,10,1.15385,0.217704
-4.6,13,0,10,1.15385,0.217704
-4.56,13,0,10,1.15385,0.217704
-4.52,13,0,10,1.15385,0.217704
-4.48,13,0,10,1.15385,0.217704
-4.44,13,0,10,1.15385,0.217704
-4.4,13,0,10,1.15385,0.217704
-4.36,13,0,10,1.15385,0.217704
-4.32,13,0,10,1.15385,0.217704
-4.28,13,0,10,1.15385,0.217704
-4.24,13,0,10,1.15385,0.217704
-4.2,13,0,10,1.15385,0.217704
-4.16,13,0,10,1.15385,0.217704
-4.12,13,0,10,1.15385,0.217704
-4.08,13,0,10,1.15385,0.217704
-4.04,13,0,10,1.15385,0.217704
-4,13,2.68161e-148,10,1.15385,0.217704
-3.96,13,9.00667e-145,10,1.15385,0.217704
-3.92,13,1.51349e-141,10,1.15385,0.217704
-3.88,13,1.6828e-138,10,1.15385,0.217704
-3.84,13,1.38781e-135,10,1.15385,0.217704
-3.8,13,9.05433e-133,10,1.15385,0.217704
-3.76,13,4.87588e-130,10,1.15385,0.217704
-3.72,13,2.23392e-127,10,1.15385,0.217704
-3.68,13,8.90399e-125,10,1.15385,0.217704
-3.64,13,3.13902e-122,10,1.15385,0.217704
-3.6,13,9.90883e-120,10,1.15385,0.217704
-3.56,13,2.8262e-117,10,1.15385,0.217704
-3.52,13,7.33286e-115,10,1.15385,0.217704
-3.48,13,1.73979e-112,10,1.15385,0.217704
-3.44,13,3.79052e-110,10,1.15385,0.217704
-3.4,13,7.61119e-108,10,1.15385,0.217704
-3.36,13,1.41311e-105,10,1.15385,0.217704
-3.32,13,2.43333e-103,10,1.15385,0.217704
-3.28,13,3.8977e-101,10,1.15385,0.217704
-3.24,13,5.82418e-99,10,1.15385,0.217704
-3.2,13,8.14104e-97,10,1.15385,0.217704
-3.16,13,1.06734e-94,10,1.15385,0.217704
-3.12,13,1.3159e-92,10,1.15385,0.217704
-3.08,13,1.52935e-90,10,1.15385,0.217704
-3.04,13,1.6795e-88,10,1.15385,0.217704
-3,13,1.74671e-86,10,1.15385,0.217704
-2.96,13,1.72408e-84,10,1.15385,0.217704
-2.92,13,1.61841e-82,10,1.15385,0.217704
-2.88,13,1.44767e-80,10,1.15385,0.217704
-2.84,13,1.23631e-78,10,1.15385,0.217704
-2.8,13,1.00986e-76,10,1.15385,0.217704
-2.76,13,7.90407e-75,10,1.15385,0.217704
-2.72,13,5.938e-73,10,1.15385,0.217704
-2.68,13,4.2888e-71,10,1.15385,0.217704
-2.64,13,2.98255e-69,10,1.15385,0.217704
-2.6,13,1.9997e-67,10,1.15385,0.217704
-2.56,13,1.29398e-65,10,1.15385,0.217704
-2.52,13,8.08735e-64,10,1.15385,0.217704
-2.48,13,4.88408e-62,10,1.15385,0.217704
-2.44,13,2.85038e-60,10,1.15385,0.217704
-2.4,13,1.60728e-58,10,1.15385,0.217704
-2.36,13,8.75403e-57,10,1.15385,0.217704
-2.32,13,4.60342e-55,10,1.15385,0.217704
-2.28,13,2.33654e-53,10,1.15385,0.217704
-2.24,13,1.14452e-51,10,1.15385,0.217704
-2.2,13,5.41075e-50,10,1.15385,0.217704
-2.16,13,2.46952e-48,10,1.15385,0.217704
-2.12,13,1.08868e-46,10,1.15385,0.217704
-2.08,13,4.63858e-45,10,1.15385,0.217704
-2.04,13,1.91137e-43,10,1.15385,0.217704
-2,13,7.62166e-42,10,1.15385,0.217704
-1.96,13,2.94267e-40,10,1.15385,0.217704
-1.92,13,1.10063e-38,10,1.15385,0.217704
-1.88,13,3.98957e-37,10,1.15385,0.217704
-1.84,13,1.40197e-35,10,1.15385,0.217704
-1.8,13,4.77704e-34,10,1.15385,0.217704
-1.76,13,1.57851e-32,10,1.15385,0.217704
-1.72,13,5.05975e-31,10,1.15385,0.217704
-1.68,13,1.57438e-29,10,1.15385,0.217704
-1.64,13,4.76144e-28,10,1.15385,0.217704
-1.6,13,1.40283e-26,10,1.15385,0.217704
-1.56,13,4.04142e-25,10,1.15385,0.217704
-1.52,13,1.14073e-23,10,1.15385,0.217704
-1.48,13,3.12486e-22,10,1.15385,0.217704
-1.44,13,8.18728e-21,10,1.15385,0.217704
-1.4,13,2.08098e-19,10,1.15385,0.217704
-1.36,13,5.19172e-18,10,1.15385,0.217704
-1.32,13,1.18011e-16,10,1.15385,0.217704
-1.28,13,1.17104e-15,10,1.15385,0.217704
-1.24,13,8.44431e-15,10,1.15385,0.217704
-1.2,13,5.76732e-14,10,1.15385,0.217704
-1.16,13,3.74673e-13,10,1.15385,0.217704
-1.12,13,2.31886e-12,10,1.15385,0.217704
-1.08,13,1.3673e-11,10,1.15385,0.217704
-1.04,13,7.67271e-11,10,1.15385,0.217704
-1,13,4.09288e-10,10,1.15385,0.217704
-0.96,13,2.07284e-09,10,1.15385,0.217704
-0.92,13,9.95343e-09,10,1.15385,0.217704
-0.88,13,4.52488e-08,10,1.15385,0.217704
-0.84,13,1.9443e-07,10,1.15385,0.217704
-0.8,13,7.88247e-07,9.99999,1.15385,0.217704
-0.76,13,3.00921e-06,9.99996,1.15384,0.217704
-0.72,12.9999,1.07941e-05,9.99984,1.15384,0.217704
-0.68,12.9996,3.62931e-05,9.99947,1.15382,0.217704
-0.64,12.9987,0.000114081,9.99832,1.15377,0.217704
-0.6,12.9962,0.000334274,9.99508,1.15362,0.217704
-0.56,12.9896,0.000910265,9.98661,1.15323,0.217704
-0.52,12.9736,0.00229659,9.96624,1.15229,0.217704
-0.48,12.9386,0.0053539,9.92143,1.15021,0.217704
-0.44,12.8683,0.0115115,9.83165,1.14604,0.217704
-0.4,12.7396,0.0228209,9.66838,1.13838,0.217704
-0.36,12.5257,0.0417859,9.39922,1.12559,0.217704
-0.32,12.2009,0.0709578,8.99637,1.10603,0.217704
-0.28,11.7477,0.112439,8.44627,1.07846,0.217704
-0.24,11.1611,0.167527,7.75567,1.04233,0.217704
-0.2,10.4493,0.236623,6.95101,0.997821,0.217704
-0.16,9.63051,0.319372,6.07238,0.945804,0.217704
-0.12,8.72954,0.414811,5.16606,0.887686,0.217704
-0.08,7.77756,0.521104,4.28048,0.825543,0.217704
-0.04,6.82561,0.633452,3.47288,0.763202,0.217704
0,5.98249,0.733407,2.85072,0.714766,0.217704
0.04,5.64472,0.742542,2.78007,0.738763,0.217704
0.08,5.04456,0.744262,2.74086,0.814996,0.217704
0.12,4.23526,0.742603,2.70856,0.95929,0.217704
0.16,3.43715,0.737351,2.67428,1.16708,0.217704
0.2,2.83149,0.725109,2.62389,1.39002,0.217704
0.24,2.45108,0.696623,2.52801,1.54707,0.217704
0.28,2.2106,0.635609,2.34293,1.58979,0.217704
0.32,2.00094,0.526548,2.04449,1.53264,0.217704
0.36,1.77458,0.374352,1.68121,1.42107,0.217704
0.4,1.56564,0.218222,1.36361,1.30644,0.217704
0.44,1.42302,0.104094,1.16259,1.22549,0.217704
0.48,1.34926,0.0423888,1.06393,1.18279,0.217704
0.52,1.31785,0.0154753,1.02298,1.16438,0.217704
0.56,1.30601,0.00522371,1.00771,1.1574,0.217704
0.6,1.3019,0.00165346,1.00244,1.15497,0.217704
0.64,1.30057,0.000493476,1.00073,1.15418,0.217704
0.68,1.30016,0.000139158,1.0002,1.15394,0.217704
0.72,1.30004,3.71166e-05,1.00005,1.15387,0.217704
0.76,1.30001,9.37121e-06,1.00001,1.15385,0.217704
0.8,1.3,2.24151e-06,1,1.15385,0.217704
0.84,1.3,5.08369e-07,1,1.15385,0.217704
0.88,1.3,1.09421e-07,1,1.15385,0.217704
0.92,1.3,2.23722e-08,1,1.15385,0.217704
0.96,1.3,4.34906e-09,1,1.15385,0.217704
1,1.3,8.04548e-10,1,1.15385,0.217704
1.04,1.3,1.4176e-10,1,1.15385,0.217704
1.08,1.3,2.38101e-11,1,1.15385,0.217704
1.12,1.3,3.81519e-12,1,1.15385,0.217704
1.16,1.3,5.83586e-13,1,1.15385,0.217704
1.2,1.3,8.52458e-14,1,1.15385,0.217704
1.24,1.3,1.18708e-14,1,1.15385,0.217704
1.28,1.3,1.54726e-15,1,1.15385,0.217704
1.32,1.3,1.49223e-16,1,1.15385,0.217704
1.36,1.3,6.4657e-18,1,1.15385,0.217704
1.4,1.3,2.5382e-19,1,1.15385,0.217704
1.44,1.3,9.69585e-21,1,1.15385,0.217704
1.48,1.3,3.55783e-22,1,1.15385,0.217704
1.52,1.3,1.23435e-23,1,1.15385,0.217704
1.56,1.3,4.11901e-25,1,1.15385,0.217704
1.6,1.3,1.34282e-26,1,1.15385,0.217704
1.64,1.3,4.29085e-28,1,1.15385,0.217704
1.68,1.3,1.34281e-29,1,1.15385,0.217704
1.72,1.3,4.10881e-31,1,1.15385,0.217704
1.76,1.3,1.22622e-32,1,1.15385,0.217704
1.8,1.3,3.55952e-34,1,1.15385,0.217704
1.84,1.3,1.00308e-35,1,1.15385,0.217704
1.88,1.3,2.74168e-37,1,1.15385,0.217704
1.92,1.3,7.26801e-39,1,1.15385,0.217704
